#Name	TATA-box	Inr	CCAAT-box	GC-box
LINS1_2	0	1	0	0
GDI2_1	0	0	1	1
CCR4_2	1	1	1	0
ITGA8_2	1	0	0	0
IL33_1	0	1	1	0
RIOK3_1	0	1	0	1
CLUL1_1	0	1	0	1
IDI2_1	1	0	0	0
STRA13_1	0	0	1	1
NR2F2_4	0	0	0	0
RIBC1_1	0	1	0	1
CORO2B_2	0	1	0	0
TNNI3_2	1	1	0	1
AMY1C_1	1	1	0	0
THAP1_1	0	0	1	1
TMBIM4_2	0	0	0	0
ACBD4_2	0	0	0	1
TACR1_1	1	0	0	1
ZNF155_1	0	1	0	0
NFE2L1_1	0	0	1	0
AKAP2_3	0	1	1	1
ACOX3_2	0	0	0	0
MYO1B_2	0	0	0	0
PNMA3_2	0	0	0	0
GAL3ST1_2	0	1	1	1
SNRNP25_2	0	0	1	1
ADPRHL1_1	0	1	0	0
ANGPTL1_2	0	0	0	0
VWA5A_2	0	0	0	0
RITA1_1	0	1	0	1
CCDC28A_1	0	0	0	1
EXOSC8_1	0	1	0	0
HRG_1	0	0	0	1
RRN3_1	0	0	1	0
SNAP23_1	0	0	1	1
FOXJ2_1	0	1	0	1
CSMD2_1	0	1	0	1
PPP5C_1	0	0	0	0
SLC25A14_1	0	1	0	1
FAM3B_1	0	1	0	0
RIN2_5	0	0	0	0
ASAH1_1	0	0	0	1
PHLDA3_1	0	1	0	1
HTATIP2_2	0	0	0	0
B4GALT2_4	0	0	0	1
RPN2_1	0	0	0	0
AP3B2_1	0	0	0	1
C15orf52_2	0	0	1	1
TAPBP_2	0	0	1	0
LIMS1_4	0	0	1	0
ARPC4_4	0	0	0	1
FLT3LG_1	0	1	0	0
SLC12A7_1	0	0	0	1
CD81_1	0	0	0	1
MSS51_2	0	1	0	0
MED8_1	0	0	1	0
SLC26A9_1	1	1	1	0
NRBP2_1	0	1	0	1
CEP85_2	0	0	1	0
MAX_1	0	1	0	0
TMEM215_1	0	0	0	0
TMEM98_1	0	1	0	1
PHLDB2_2	0	1	0	0
NTN4_3	0	1	0	0
PSG8_1	0	1	0	1
TRIM34_2	0	1	0	1
ERICH2_2	0	1	0	0
ID1_1	1	1	1	1
LARP6_1	0	1	0	1
TTC7A_4	0	1	0	0
GLS2_3	0	0	0	0
ATG4D_1	0	0	0	0
TMEM40_1	0	0	0	0
RNF11_1	0	0	1	1
RP11-310K10_1	0	0	0	0
CREB5_3	0	0	1	0
ZGRF1_4	0	1	1	1
PLCG2_2	0	0	0	1
PDE6C_1	0	0	0	0
DEPDC5_5	0	0	0	0
PDE11A_1	0	0	0	0
FANCD2OS_1	0	0	0	0
TCP10L_2	0	0	0	1
PSMB5_1	0	0	0	1
BORCS8_3	0	0	0	0
SLC41A2_1	0	1	0	0
PYHIN1_1	0	1	0	0
SLC25A36_1	0	1	0	1
CDC42EP5_1	0	1	0	1
LRMP_4	1	0	0	0
SLC25A10_2	0	0	0	0
LGR4_1	0	1	1	1
CDO1_1	1	1	0	0
PRRT2_6	0	1	0	1
MTCH2_1	0	0	0	1
TSPEAR_1	0	1	0	0
EPS15_2	0	0	0	1
IFI44L_2	0	0	0	0
RASSF4_1	0	0	1	1
VWA5B2_2	0	0	0	1
P2RX2_1	0	0	0	1
BCS1L_1	0	0	0	1
DOCK6_1	0	1	0	0
SLC1A2_2	0	0	0	0
ARHGAP10_1	0	0	0	1
SERPINB2_2	0	1	1	0
FXYD6_2	0	1	0	1
ASPSCR1_1	0	0	0	1
FAM180B_1	0	1	1	0
AKR1C3_1	0	0	0	1
GABRA3_1	0	1	0	0
ITGAL_1	0	0	0	0
TSPAN11_2	0	0	0	0
CD300E_1	1	0	0	0
FCRLB_2	0	0	0	1
SEMA3G_1	1	1	0	1
ITGB8_2	0	1	0	1
ANKRD30B_1	0	1	0	0
MRPL54_1	0	0	0	1
SCO2_3	0	0	0	0
LRRC4C_4	0	0	0	0
COL27A1_1	1	0	0	0
RUNDC3B_1	0	1	1	1
ZNF713_3	0	0	0	0
HAUS7_4	0	0	1	1
ADD1_4	0	0	0	0
MICB_1	0	0	0	1
ZNF317_1	0	1	0	0
GNAS_2	0	1	0	0
MAP3K12_1	0	0	0	0
RFX4_2	0	1	0	0
JADE2_2	0	1	0	1
DNAJC24_1	0	0	0	1
WDR83OS_1	0	0	0	1
GPER1_2	0	1	0	0
EHMT2_1	0	0	1	0
IGLL5_28	0	1	0	1
MVB12A_2	0	0	1	1
KHDRBS3_1	0	1	0	1
ZNF511_1	0	0	0	0
TMEM2_2	0	1	0	1
C16orf70_1	0	0	0	1
NXPH1_1	0	0	0	0
IPO5_2	0	0	0	0
SPX_3	0	1	0	1
OR51B5_1	1	0	0	1
LRRC2_3	0	1	1	0
DPYSL5_1	0	0	1	0
FOXJ3_1	0	0	0	0
TSPAN1_1	1	1	0	1
KEAP1_1	0	0	0	1
MPPED2_1	0	1	0	1
ZNF347_1	0	1	0	1
PRDM15_2	0	0	0	0
TYW3_2	0	0	0	0
PAPD7_1	0	0	0	1
DUSP6_1	0	0	0	0
CACUL1_2	1	0	1	0
CCDC146_3	0	0	0	0
TUBB2B_1	1	0	1	1
DGKG_3	0	0	0	0
B3GNT4_1	0	1	0	0
ERVFRD-1_2	0	0	0	0
ZDHHC11_2	0	0	0	0
IP6K2_1	0	1	1	1
TBC1D9B_1	0	0	0	0
CCDC171_1	0	0	0	0
P4HB_1	1	0	1	0
RRP1_1	0	1	0	1
BAHD1_2	0	0	0	1
SLC39A10_1	0	0	0	0
BATF3_3	0	0	0	1
NPNT_1	0	1	0	0
PUSL1_1	0	0	0	1
AGO3_1	0	0	0	0
ANP32A_2	0	0	0	1
UBQLN4_1	0	0	0	0
PPM1D_5	0	0	1	0
UTS2B_1	0	1	0	0
PSTPIP1_5	0	0	0	0
ZNF280C_1	0	0	0	1
CD300A_3	0	0	0	1
STON1-GTF2A1L_4	1	1	0	0
MOCS1_1	0	1	1	0
SARNP_1	0	0	1	1
AGPAT4_1	0	0	0	1
NXPH3_1	0	1	0	0
SCHIP1_4	0	1	0	0
PLPPR1_2	0	1	0	0
NFIB_1	0	0	0	0
DEFA3_1	1	0	0	0
CAPRIN2_4	0	0	0	0
SCYL1_1	0	0	0	1
KCND2_2	0	0	0	0
CDC123_2	0	0	0	0
MDK_1	0	1	0	1
C10orf82_1	0	1	0	1
FBXO44_2	0	1	0	1
CPE_1	0	1	0	0
CACNG1_2	0	1	0	0
SUZ12_1	0	0	0	1
PCDHGB2_1	0	0	0	0
FAM3D_2	0	1	0	0
ROR1_1	0	0	0	0
PIGG_1	0	0	0	0
TRIM26_1	0	1	1	0
SART3_1	0	1	0	0
SLC2A13_2	0	0	0	1
NUDT3_1	0	0	0	0
TANC1_1	0	0	0	0
BCL11A_1	0	0	0	1
NIF3L1_1	0	0	0	0
TEX9_2	0	0	0	0
DPP6_7	0	1	0	1
ANK3_3	0	1	0	0
CCDC93_1	0	1	0	0
EOGT_3	0	0	0	0
C2orf82_2	0	1	0	0
DUSP9_1	0	0	0	1
MUC7_2	1	0	0	0
CNGB1_2	0	0	0	0
TUBA1A_1	0	0	0	1
PCDHAC2_3	0	0	0	0
CASP8_4	0	0	0	0
TBX3_2	0	1	0	0
AKTIP_2	0	1	0	1
GALNT13_1	0	0	0	0
BCAP31_3	0	0	0	1
MPST_1	0	0	1	1
FOLR1_1	0	0	1	1
PRKAG3_1	0	1	0	1
SNAPIN_1	0	0	0	0
GORASP2_2	0	1	0	0
MAP2K5_2	0	1	0	0
PDE1C_3	0	0	0	1
ARHGEF19_2	0	0	0	0
LEPR_2	0	0	0	1
CCL8_1	1	0	0	0
RELL2_1	0	0	0	1
WASHC3_1	0	0	0	1
FAT1_2	0	0	0	0
SNRPN_1	0	1	0	1
RABGAP1_1	0	0	0	0
DPH5_2	0	0	0	0
KLHL5_3	0	0	0	0
TAPBPL_1	0	0	0	0
TPTE_1	0	0	0	1
RMND5A_1	0	1	0	1
ABCB10_2	0	0	0	1
ATG101_1	0	0	0	0
STRAP_2	0	1	0	1
CTNND2_1	0	0	0	0
CELA3A_1	1	0	0	1
ZNF133_2	0	0	0	1
LDLR_2	0	0	0	1
TCOF1_1	0	0	0	1
MRPS12_1	0	0	1	1
SEL1L2_1	0	0	0	0
LRP8_1	0	0	0	1
LEPROT_2	0	0	0	0
TGFA_1	0	1	0	0
TMEM79_1	0	1	0	1
FAM171A2_1	0	0	0	1
SREBF2_1	0	0	1	1
FRMD3_4	0	1	0	0
SPRYD4_1	0	1	0	0
VSIG8_1	0	1	0	1
ZNF669_1	0	0	1	1
NFS1_1	0	1	0	0
ZKSCAN8_2	0	0	1	0
FBXO31_2	0	0	1	0
ARHGEF7_3	0	0	0	0
RASA4B_2	0	1	0	1
LAIR1_1	0	1	0	1
ENKD1_1	0	0	0	1
LHFPL4_1	0	0	0	1
LETM2_2	0	0	0	0
OCIAD1_1	0	0	0	1
TEX28_2	0	0	0	0
LIPC_2	0	1	0	0
RALGDS_8	1	0	0	0
CYP3A5_1	0	0	1	0
PCDHA8_2	0	0	0	0
PHTF1_2	0	0	0	0
SATB1_1	0	1	0	1
SH3BP2_1	0	0	0	1
S100A13_3	0	0	0	1
CCNG2_1	0	0	1	1
GALNT10_1	0	0	0	0
C14orf39_1	0	0	0	0
RGPD5_1	0	1	0	0
EXOC6_2	0	1	1	0
ZNF648_1	0	1	0	0
PTPRA_3	0	0	0	0
SNTG2_1	0	1	0	1
ZKSCAN5_2	0	0	0	0
DCTD_3	0	0	0	0
E2F3_1	0	1	1	0
RHBG_1	0	0	0	1
UVSSA_3	0	1	0	1
RNF126_2	0	0	0	0
DOC2A_2	0	1	0	0
CHMP3_2	0	0	0	0
LMTK3_2	0	0	0	0
RP11-249C24_1	1	1	0	0
PROCR_1	0	0	0	1
ELF1_1	1	0	0	1
NKRF_1	0	0	0	0
CHMP2A_1	0	0	0	0
LPO_2	1	1	1	0
RGS17_1	0	0	0	1
NEXN_2	0	0	0	1
DBNDD2_8	0	0	0	0
DDX21_1	0	0	0	0
CENPW_1	0	0	0	1
KCNK2_1	0	0	0	0
USF3_1	0	0	1	1
FAM162A_1	0	1	0	0
SIX4_1	0	0	1	1
EPHA3_1	0	1	0	0
ETAA1_1	0	0	0	1
SERPINB7_2	1	1	0	0
GPATCH8_2	0	0	0	0
SLFNL1_1	0	0	0	0
PTPN2_1	0	0	0	1
CALML4_4	0	0	0	0
ENOX1_1	0	1	0	1
TBCE_2	0	0	1	0
LYPD5_1	0	1	0	1
KRT80_1	0	1	0	1
TSTD2_1	0	0	1	1
POLR2F_1	0	0	0	0
AMER3_1	0	0	0	0
ATP5J2_2	0	0	1	0
CDV3_2	0	1	0	0
HOXB9_1	0	1	1	1
CASZ1_2	0	0	0	0
LIMD2_2	0	0	0	1
SCHIP1_8	0	0	0	0
JADE3_2	0	1	0	1
EFR3B_1	0	0	1	0
CENPK_1	0	0	1	0
HSD17B4_2	0	0	1	0
RHOC_2	0	0	0	0
SULT2A1_1	1	1	0	0
CHST3_2	0	1	0	0
EVPLL_2	0	0	0	1
AKAP5_1	0	1	0	1
GPR153_1	0	0	0	1
LRSAM1_2	0	0	0	1
PCNX1_3	0	0	0	1
BOD1_1	0	0	0	0
UTP20_1	0	0	0	1
CDIP1_1	0	1	0	1
MTIF3_1	0	0	0	1
FABP5_2	0	0	0	1
KCNK17_1	0	0	0	1
DAP3_1	0	0	0	1
TEAD1_2	0	1	0	1
ENTPD1_1	0	0	1	0
C22orf42_1	0	1	0	0
OASL_1	1	0	0	1
VPS41_1	0	0	0	0
RCC2_3	1	0	0	0
PDCD6_4	0	0	0	0
ZNF610_1	0	1	0	1
ZNF429_1	0	0	0	0
CPQ_1	0	1	0	1
RPAP1_1	0	0	0	1
SDSL_1	0	0	0	1
UNC93B1_1	0	1	0	1
PPP1CA_2	0	0	0	1
FAM78B_1	0	1	0	1
NPTX2_1	0	1	1	1
ZNF529_1	0	0	0	0
SOCS6_1	0	1	0	0
SLC5A9_2	0	0	0	0
GPX7_1	0	0	0	0
GRIA3_4	0	0	0	1
ZKSCAN1_2	0	1	0	0
OLFM2_2	0	0	0	1
RABGEF1_4	0	0	1	0
SPRR4_1	1	0	0	0
DCUN1D4_1	0	1	1	1
CYB561D2_2	0	1	0	0
IFITM10_1	0	0	0	0
CYP26B1_5	1	0	0	1
SGK494_3	0	0	1	0
AKAP6_1	0	0	1	0
CFHR1_2	1	1	0	0
CNTROB_2	0	0	0	1
ZNF613_3	0	0	0	1
ITGA8_1	0	1	0	0
NAA35_3	1	0	0	1
PAX6_4	0	0	0	0
SDCBP2_4	0	0	0	0
THOC6_2	0	0	1	1
TMEM255B_1	0	0	0	0
SPATC1_1	0	0	0	0
HESX1_1	0	0	1	1
CHERP_1	0	0	0	0
ORM1_2	0	0	0	1
NEU4_1	0	1	0	1
CFAP46_1	0	0	0	1
KLF9_1	0	0	1	0
SMARCA5_2	0	0	0	1
BRIP1_1	0	0	1	0
HNF4G_1	0	0	0	0
LAMA5_2	0	0	0	0
DHRS4L2_1	0	0	0	1
DUSP1_1	1	0	0	1
SP110_1	0	0	0	1
DAXX_1	0	0	0	0
FTSJ2_1	0	1	0	0
DAGLA_3	0	1	0	0
XPO6_2	0	0	0	1
CDK15_1	0	0	0	0
LOR_2	1	1	1	1
MTAP_6	0	0	0	0
SAMD4A_4	0	1	0	1
VKORC1L1_2	0	0	1	1
AZI2_1	0	1	0	0
KCNJ6_1	0	1	0	0
ATF2_2	0	1	0	1
ZNF83_3	0	1	0	1
COA6_4	0	1	0	0
NUSAP1_1	1	0	1	1
PROS1_2	0	0	0	0
HSP90AA1_1	1	1	0	1
DAXX_6	0	0	0	0
CFDP1_2	0	0	0	0
C1QTNF5_2	0	0	0	1
UBL3_1	0	0	0	1
ADAM22_1	0	1	0	0
TAGLN3_2	0	0	0	1
MS4A8_1	1	1	0	0
ZNF461_1	0	0	0	1
SIAH1_2	0	0	1	1
PRKCZ_3	0	0	1	0
NCKAP1_1	0	1	0	0
JMJD1C_4	0	0	0	0
GSAP_1	0	0	0	1
FADS1_2	0	1	0	0
MCHR1_2	0	0	0	0
HOXA10_2	0	0	0	0
REPIN1_4	0	0	0	1
C1orf226_2	0	0	0	1
TMEM57_1	0	0	0	1
RCBTB2_2	1	0	0	0
MPP2_1	1	0	0	0
ATP6V0C_4	0	0	0	1
MGAT4B_1	0	1	0	1
SMOC1_1	1	0	1	0
SETD1B_5	0	0	0	1
RARB_4	0	0	0	1
KLF7_4	0	0	0	0
SCN1B_2	0	1	0	0
TFDP1_2	0	1	0	0
EXOC3L4_3	0	1	0	0
TOR1AIP1_2	0	0	0	0
SPIB_2	0	1	0	1
IRAK3_2	0	0	0	0
BCL10_1	0	1	0	1
MUCL1_1	1	1	1	0
TUBG1_2	0	0	0	0
PPP2CA_3	0	0	0	0
ABCA8_1	0	1	1	0
PSME3_1	0	0	0	1
CLEC4E_1	0	1	0	0
BTNL8_1	0	0	0	0
WT1_7	0	0	0	0
TREML1_1	0	1	0	0
XPNPEP2_1	0	1	0	0
NUP35_1	0	0	0	0
CYTH4_1	0	0	0	1
DEGS2_2	0	0	0	1
TEK_1	0	0	0	0
PAPOLG_1	0	0	0	1
ADORA1_2	0	1	0	1
KRT23_1	1	1	0	0
TGFB2_1	0	1	0	0
CSNK1E_3	0	0	0	0
C1QL3_1	1	0	0	0
ABL2_1	0	0	0	1
LRRC19_2	1	0	0	0
GSDMD_1	0	1	0	0
MRPL19_1	0	0	0	1
FGF22_1	0	1	1	1
C16orf52_1	0	0	0	0
NT5C2_1	0	1	0	0
PRKD1_2	0	0	0	0
BHMT2_2	0	0	0	0
CWC15_1	0	0	0	1
RPL10_1	1	0	0	0
CD74_1	1	1	0	1
STX16_2	0	0	0	0
PYY_3	0	1	1	0
AFAP1L1_1	0	0	0	0
CEP104_1	0	0	0	0
TMEM201_1	0	0	0	1
USF2_1	0	0	0	1
PDE10A_2	0	0	1	1
EOMES_1	1	1	0	0
EDIL3_2	0	0	0	1
FSCN1_1	0	0	0	1
CRIP1_5	0	0	0	0
TPPP3_1	0	1	0	1
SFRP1_1	0	0	1	0
BMPR1A_1	0	0	0	1
SYNPR_2	0	1	0	1
HLF_1	0	1	0	0
MCTP2_2	0	0	0	0
NOVA1_3	0	1	0	1
OPCML_4	0	0	0	0
PPARA_3	0	1	0	1
ZNF416_1	0	0	0	0
C16orf95_3	0	0	0	0
CKMT1B_2	0	0	0	0
HINT2_2	0	0	1	1
TXNDC15_1	0	0	0	0
ZNF510_1	0	1	0	0
MAGEB10_1	0	0	0	1
SS18L1_1	0	1	0	1
VPS8_1	0	0	0	1
MDM2_1	1	1	0	1
ATP2B1_1	0	1	0	1
DNAJC14_2	0	1	0	0
RNF8_2	0	0	0	0
SYT7_1	0	1	0	0
ATP6V1G3_1	1	0	1	0
ANAPC2_1	0	0	0	0
DCTN4_1	0	0	0	0
C2CD4A_1	1	1	0	1
TSFM_2	0	1	0	0
EYS_1	1	0	0	0
HCN4_1	0	0	0	1
THAP3_2	0	1	0	0
SFXN4_1	0	0	0	0
C7orf57_1	0	0	0	0
POLR3B_1	0	0	0	1
CYB5D1_2	0	0	1	0
HTR2B_1	0	1	0	0
LY6E_1	0	1	0	1
C4BPB_1	0	1	0	0
LAG3_1	0	1	0	1
TPD52L3_2	0	1	0	1
LYG2_1	0	0	0	0
PROSER3_1	0	0	1	1
NLK_2	0	0	0	1
PCYT1B_3	1	1	1	0
CYCS_1	1	0	1	0
LRRTM1_2	0	1	0	0
HOXB4_3	0	1	0	0
QPCT_1	0	1	0	0
RNF175_1	0	0	0	0
TIMM50_2	0	1	0	1
TNNT3_3	0	0	0	0
DSG2_1	0	0	0	0
HSPB11_2	0	0	0	1
XPO4_2	0	0	0	0
PPP2R2C_2	0	0	0	1
AKNA_2	0	1	0	1
KPNA5_1	0	1	0	1
PRPH2_2	0	0	0	0
CCT6B_2	0	1	0	0
CWC22_2	0	0	0	0
RAVER1_2	0	0	0	1
FARS2_1	0	0	0	1
C16orf62_1	0	1	0	0
KANK4_2	0	0	0	0
LMAN1L_1	0	1	0	1
MAGOHB_1	0	1	0	0
PTGS1_1	0	1	0	1
WAS_2	0	0	1	1
LBX2_1	0	1	0	0
DNPEP_2	0	0	0	1
RRNAD1_2	0	0	0	0
MLH1_1	0	0	1	1
RIN3_1	0	0	1	1
BRD4_1	0	0	1	1
RAP1GDS1_2	0	0	0	1
HR_2	0	0	0	1
C6orf58_2	0	0	0	0
TES_1	0	0	1	1
STX11_1	0	1	0	1
SYCP2L_5	0	0	0	0
MKKS_3	0	0	0	0
ATXN7_2	0	0	0	1
MTA3_2	0	1	0	1
MRPS14_1	0	0	0	1
SLC5A12_2	0	1	0	0
DCN_2	0	0	0	0
MAPK11_1	0	0	0	1
EXOC3L2_1	0	0	0	0
SPATA31A1_1	0	1	0	1
KPNA6_1	0	1	1	1
TARBP2_1	0	1	0	1
EGFL7_2	1	0	0	0
NFATC1_5	0	0	0	0
GLCE_2	0	0	0	1
A2ML1_2	0	0	0	1
CYP4F3_2	0	0	0	0
BTN3A1_1	0	0	0	0
HMCES_2	0	0	0	1
GCHFR_1	0	1	0	1
GHR_1	0	0	0	0
RAB40C_2	0	0	0	0
BRD3_2	0	0	0	1
BAIAP3_2	0	0	0	1
DST_2	0	0	0	0
RPF2_1	0	0	0	0
RNF150_1	0	1	0	0
CLIP1_1	0	0	0	1
PLCD3_1	0	0	0	1
TBX10_1	1	0	1	1
GABRA2_2	0	0	0	0
FUT3_2	0	0	0	0
CDK11B_5	0	0	0	0
KIAA1257_3	0	1	0	0
HLCS_1	0	0	0	0
P2RY2_1	0	0	0	0
CREBZF_2	0	0	0	0
DYNC2LI1_1	0	1	0	0
ATAD3A_1	0	1	0	0
OPA3_1	0	1	0	1
ANO1_4	0	1	0	0
SSBP1_1	0	0	0	0
SCO1_1	0	0	0	1
EYA2_1	0	1	0	0
CATSPERG_2	0	0	0	1
INHBB_1	0	0	0	0
CTBP1_2	0	0	0	0
DMAP1_2	0	0	0	0
TACC3_3	0	0	0	0
RBM45_1	0	0	0	0
UTP11_1	0	1	0	0
ROS1_5	0	0	0	0
TPST2_1	0	0	0	1
BRD7_2	0	0	0	0
SOX7_1	0	0	0	1
GTF2H5_1	0	0	0	1
THADA_1	0	0	1	0
CEP44_3	0	0	0	0
TRIM36_2	0	0	0	1
CLEC9A_1	0	0	0	0
BEST1_3	0	0	0	0
BIRC3_2	1	1	0	0
PIGC_2	0	1	0	1
SSBP2_1	0	1	0	1
ATP9A_2	0	0	0	0
CNN1_3	0	0	0	1
WDR43_1	0	0	0	1
IL12RB2_2	0	1	0	1
ZFAND1_1	0	0	0	1
SHE_1	0	1	0	0
PIGP_2	0	1	0	1
PTPRB_2	0	0	0	0
OPN1SW_2	1	1	0	1
MED13L_1	0	1	0	0
OPN1LW_1	1	0	0	0
ANK1_3	0	1	0	1
CES2_2	0	0	0	0
RABGAP1L_4	0	1	0	1
ZFP3_1	0	0	0	1
CCDC186_1	0	1	1	1
SLAMF1_1	1	0	0	0
XPNPEP1_1	0	0	0	1
G6PD_1	1	0	0	1
GLP2R_1	0	1	1	1
RREB1_3	0	1	0	0
SATB1_7	0	0	0	0
EIF4E_2	0	1	0	0
ADGRE1_1	0	0	0	1
TJP2_7	0	0	1	0
ST13_1	0	0	0	0
TENM1_2	1	0	1	0
CYB561D1_1	0	0	0	0
NRL_3	0	0	0	0
C1orf141_1	0	0	0	1
EPYC_1	0	0	0	1
FAM131C_1	0	1	0	0
MRPS7_2	0	0	0	0
HSF4_1	0	0	0	1
C14orf178_1	0	0	0	0
CHRNA2_1	0	0	1	0
MGAM_1	0	0	1	0
HCST_4	0	0	0	0
COLGALT2_1	0	0	0	0
CCR6_1	0	0	0	0
MPHOSPH9_1	0	0	0	0
TEKT3_1	0	1	1	0
C4orf48_1	0	0	0	0
CBLN4_1	0	0	1	1
CLIC2_3	0	0	1	1
ERAP2_2	1	0	0	1
SLC39A10_2	0	1	0	0
GTF2H4_1	0	1	0	0
NDST2_1	0	1	0	0
PKIA_1	1	1	0	0
ALS2_2	0	0	0	1
RFPL2_2	0	1	0	0
MNX1_2	0	0	0	0
RPS3A_1	0	0	0	0
GPR26_1	0	0	0	0
B3GALNT2_1	0	0	0	1
HORMAD2_1	0	0	0	0
RTBDN_2	0	0	0	0
HNRNPUL2_4	0	0	0	0
MPHOSPH10_1	0	0	1	0
PITX2_3	0	0	0	0
MYO18B_3	0	0	0	0
TLL2_1	0	1	1	1
TMEM8B_1	0	0	1	1
NUDT4_1	1	0	0	1
PPP2R5B_1	0	0	0	0
AKAP14_2	0	1	1	0
RFX7_2	1	1	1	0
ISOC1_1	0	1	0	1
HUS1_1	0	1	0	1
ZFP14_1	0	0	0	0
EEF1G_3	0	0	0	0
RAB27B_1	0	1	0	1
FASTKD1_2	0	1	0	0
ZGLP1_2	0	0	0	1
DEFB125_1	0	0	0	0
FAH_2	0	0	0	1
ZNF16_1	0	0	0	1
PDE1A_1	0	0	0	0
ISLR_1	0	1	0	1
C21orf62_1	0	1	0	0
APBA2_1	0	1	0	1
ZNF367_1	0	0	1	1
OVCA2_3	0	0	0	0
FAM212B_1	0	0	1	1
FUNDC1_1	0	1	0	0
FGR_1	0	1	0	1
CYP11A1_1	0	0	0	1
DDX19A_1	0	1	0	0
C8orf82_1	0	1	0	0
ANKRD30BL_2	0	1	0	0
NPY2R_1	0	0	0	0
TPD52_2	0	1	0	0
ARL15_1	0	0	1	1
AHR_4	0	0	0	0
PSTK_1	0	0	0	0
KIF12_3	0	1	0	1
PODN_1	0	0	0	1
INCA1_1	0	1	0	0
INTS7_1	0	0	1	0
PINLYP_3	0	0	0	1
NOTCH4_1	0	1	0	1
RUNX1_2	0	0	1	0
IL13RA1_1	0	1	0	1
FAM63B_2	0	1	0	1
GCK_1	0	0	0	1
COL8A1_2	0	0	0	0
RAB8A_1	0	0	1	1
EVC2_1	0	0	0	0
HPCA_2	0	1	0	1
GNG2_2	0	0	0	1
ZNF652_3	0	0	0	1
SLMAP_1	0	0	0	0
ZNF793_2	0	0	0	0
NPRL2_2	0	0	0	0
ZNF131_6	0	0	0	0
ROM1_1	0	0	0	0
CEACAM5_3	0	1	0	0
PRDX1_1	1	0	0	1
OSTF1_1	0	1	0	0
RHOC_1	0	1	0	1
MANF_1	0	1	1	0
DNMT3A_2	0	0	0	0
ADAM32_2	0	0	0	0
DPEP2_3	0	0	0	1
PRICKLE1_1	0	0	0	1
KIR3DX1_1	0	0	0	0
BECN1_1	0	0	0	0
ZDBF2_2	0	1	0	1
CDH13_1	0	1	1	0
ACSBG1_1	0	0	0	0
ZFP91_6	0	0	0	0
KCNV1_2	0	0	0	0
EFNA3_6	0	0	0	1
ASB16_1	0	0	0	1
AHRR_2	0	1	0	1
MOK_2	0	0	0	0
OXSM_1	0	0	0	0
TARDBP_3	0	0	0	0
DDX39B_5	0	0	0	0
SEC14L3_1	0	1	1	1
CDH6_2	0	1	1	1
HAUS2_2	0	0	0	0
SPARCL1_1	0	1	0	0
FGGY_2	0	0	0	0
AMER1_2	0	0	0	1
RAE1_1	0	0	0	0
COX19_3	0	0	0	0
CYP4X1_1	1	1	0	0
ROM1_2	0	0	0	1
RAG1_2	0	0	1	0
RSBN1L_1	0	0	1	1
MRFAP1L1_1	0	1	0	0
REXO1_1	0	0	0	0
REST_4	0	0	0	0
THTPA_2	0	1	0	0
CLPB_1	0	0	0	0
GPD2_1	0	0	0	0
ADI1_2	0	1	0	0
FGD3_3	0	0	1	0
SPIN1_2	0	0	0	0
FAM69B_1	0	0	0	1
CAPZB_1	0	1	1	1
DCC_2	0	0	0	1
MRPL17_1	0	1	0	0
USP6NL_2	0	0	0	0
FAM83A_2	0	1	0	0
RNF217_2	0	0	0	0
GRIN2C_2	0	0	0	0
MT1M_1	1	1	0	1
RHOT2_1	0	1	0	1
DOK5_2	0	1	0	1
MRPS23_1	0	0	1	0
PLXNA1_1	0	1	0	1
AGPAT1_2	0	0	1	0
SLIT1_1	0	1	0	1
CMTM7_2	0	1	0	0
DIABLO_1	0	1	0	1
ACOT11_1	0	1	0	0
NUMA1_2	0	0	0	0
PLPP4_4	0	0	1	0
SKIL_3	0	1	0	0
TTR_1	1	1	0	0
GNB3_1	0	1	0	1
C19orf47_3	0	0	1	1
OTUD7A_2	0	0	0	0
TMTC3_1	0	0	0	0
SLC26A8_1	0	1	0	0
SNF8_2	0	0	0	1
UGT1A9_1	0	0	0	1
AIM2_2	0	1	1	1
PTPRO_3	0	0	0	0
RAB4B_1	0	0	1	1
USP30_1	0	0	0	0
ERCC6L2_2	1	0	0	0
THSD1_1	0	1	0	0
SPTBN1_3	0	0	0	0
BCDIN3D_1	0	1	0	0
TMEM9_1	0	0	0	1
HAGH_1	0	1	1	0
HSD17B6_2	0	0	0	0
PLXNB1_4	0	0	0	0
PPM1K_1	0	0	1	0
MYADML2_1	0	1	1	1
AES_2	0	0	0	1
HOXC10_2	0	1	0	0
ESR1_5	0	1	0	0
NOTCH2_1	0	0	1	1
HOXD10_1	0	0	0	0
FAM127B_1	0	0	0	1
HTRA3_1	1	0	0	1
TM7SF3_2	0	0	0	0
ABCA5_1	0	1	0	1
ARHGAP24_5	0	1	0	0
AP4S1_2	0	0	0	0
BLOC1S1_4	0	0	0	0
TBX18_1	0	0	1	0
MRPS31_1	0	1	0	1
STXBP4_2	0	0	0	1
ZNF547_1	0	1	0	1
TFCP2_3	1	0	0	1
MAD2L1BP_2	0	0	0	0
FCHSD1_1	0	1	0	1
BROX_2	0	0	0	0
SPTLC3_1	0	1	0	0
CASP4_3	0	0	0	0
PAQR8_1	0	1	0	1
AMDHD1_1	0	0	0	0
ADGRF5_2	1	0	1	0
